symbol,setup,stop_tf,entry_ts,direction,session_utc,entry,sl,tp,stop_pct,target_pct,planned_rr,gross_r,base_cost_r,stress_cost_r,base_net_r,stress_net_r,mfe_r,mae_r,bars_to_exit,exit_kind,trend_strength,consolidation_state,shock_alignment,compression_state,pre_range_atr_16,adx_14,plus_di_14,minus_di_14,dmi_alignment,vwap_alignment,ema_alignment,vwap_trend_overridden,vwap_price,ema21_price,ema21_slope,exchange,net_r,hit_stop,exit_reason,target_model,management_model,entry_model,stop,target,exit_ts,pnl_pct,risk_per_trade_pct,open_trades_before
ETHUSDT,context_change,15,2026-04-26 05:30:00+00:00,long,asia,2328.0,2311.31,2361.38,0.7169243986254319,1.4338487972508638,2.0,2.0,0.08369083283403207,0.27896944278010694,1.916309167165968,1.7210305572198932,2.276812462552419,-0.36129418813661957,50,target,trend,directional,no_shock,expanded,6.270791938688684,36.18254907165231,42.0806131138241,14.518875957990554,aligned,aligned,aligned,False,2320.860349052803,2316.7500167775647,4.086037257128737,binance,1.7210305572198932,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,2311.31,2361.38,2026-04-26 18:00:00+00:00,0.004302576393049733,0.0025,0
SOLUSDT,context_change,15,2026-04-27 01:30:00+00:00,long,asia,87.57,86.5,89.70999999999998,1.2218796391458187,2.4437592782916373,2.0,-1.0,0.04910467289719657,0.16368224299065523,-1.0491046728971967,-1.1636822429906553,0.4766355140186994,-1.5887850467289715,15,stop,transition,transition,no_shock,normal,4.4568345323741,19.62065270011348,31.47482014388496,16.54676258992812,aligned,aligned,aligned,False,87.23099087505396,86.94957199663102,0.23852850033676987,binance,-1.1636822429906553,True,stop,fixed_2r,hold_to_target_stop_or_expiry,context_change,86.5,89.70999999999998,2026-04-27 05:15:00+00:00,-0.002909205607476638,0.0025,0
BTCUSDT,context_change,15,2026-05-06 03:30:00+00:00,long,asia,81499.9,81000.0,82499.69999999998,0.6133749857361717,1.2267499714723433,2.0,2.0,0.09781944388877888,0.3260648129625963,1.902180556111221,1.6739351870374037,2.658131626325302,-0.9887977595518986,31,target,trend,directional,no_shock,normal,4.474270111321199,26.831291516805088,37.516128064332506,14.603774717196691,aligned,aligned,aligned,False,81204.26786158903,81259.80880394386,86.155656104238,binance,1.6739351870374037,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,81000.0,82499.69999999998,2026-05-06 11:15:00+00:00,0.004184837967593509,0.0025,0
DOGEUSDT,context_change,15,2026-05-06 05:00:00+00:00,long,asia,0.1153,0.11442,0.11706000000000001,0.7632263660017397,1.5264527320034793,2.0,2.0,0.07861363636363584,0.2620454545454528,1.9213863636363642,1.737954545454547,2.193181818181805,-0.8749999999999862,9,target,trend,directional,no_shock,normal,3.089874857792935,26.44749074522556,23.43572241183196,16.26848691695105,aligned,flat,flat,False,0.11500928112119883,0.11510207417012702,0.00010295869839573035,binance,1.737954545454547,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,0.11442,0.11706000000000001,2026-05-06 07:15:00+00:00,0.004344886363636368,0.0025,1
SOLUSDT,context_change,15,2026-05-06 05:00:00+00:00,long,asia,86.84,86.34,87.84,0.5757715338553662,1.1515430677107323,2.0,2.0,0.104208,0.34736,1.895792,1.6526399999999999,2.0600000000000023,-0.14000000000001478,9,target,trend,directional,no_shock,normal,4.014705882352935,27.416334192155226,24.01960784313728,24.01960784313693,aligned,flat,aligned,False,86.79048008823057,86.80628009769069,0.077357337558837,binance,1.6526399999999999,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,86.34,87.84,2026-05-06 07:15:00+00:00,0.0041316,0.0025,2
SOLUSDT,context_change,15,2026-05-09 01:30:00+00:00,long,asia,93.15,92.16,95.13000000000002,1.0628019323671596,2.125603864734319,2.0,0.0,0.05645454545454493,0.18818181818181648,-0.05645454545454493,-0.18818181818181648,1.0202020202020017,-0.8383838383838433,96,expiry,transition,transition,no_shock,normal,3.7205479452055097,20.744363950976826,29.31506849315073,17.80821917808225,aligned,aligned,aligned,False,92.60803467637217,92.20329412914575,0.2557114012152084,binance,-0.18818181818181648,False,expiry,fixed_2r,hold_to_target_stop_or_expiry,context_change,92.16,95.13000000000002,2026-05-10 01:30:00+00:00,-0.0004704545454545412,0.0025,0
BNBUSDT,context_change,15,2026-05-13 00:30:00+00:00,long,asia,668.33,664.93,675.1300000000002,0.5087307168614443,1.0174614337228887,2.0,2.0,0.11794058823529095,0.3931352941176366,1.8820594117647091,1.6068647058823635,2.6176470588234526,-0.32941176470587485,2,target,strong_trend,directional,no_shock,normal,2.4564564564564333,51.048236298524465,30.158730158730013,16.38781638781632,aligned,aligned,aligned,False,666.780789916842,665.2559004621993,0.7778065088225503,binance,1.6068647058823635,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,664.93,675.1300000000002,2026-05-13 01:00:00+00:00,0.004017161764705909,0.0025,0
DOGEUSDT,context_change,15,2026-05-13 04:00:00+00:00,long,asia,0.11141,0.1108,0.11263,0.5475271519612238,1.0950543039224476,2.0,2.0,0.10958360655737713,0.3652786885245905,1.8904163934426228,1.6347213114754096,2.3114754098360817,-0.2622950819672027,2,target,strong_trend,directional,no_shock,normal,4.30592105263158,47.839166443634724,34.37499999999998,10.032894736842344,aligned,aligned,flat,False,0.1111726191067393,0.11098761568695448,0.00030257784695737755,binance,1.6347213114754096,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,0.1108,0.11263,2026-05-13 04:30:00+00:00,0.004086803278688524,0.0025,0
ETHUSDT,context_change,15,2026-05-15 05:00:00+00:00,short,asia,2265.11,2278.68,2237.9700000000007,0.5990879030157348,1.1981758060314696,2.0,2.0,0.10015224760501319,0.333840825350044,1.8998477523949868,1.666159174649956,2.126750184229974,-0.06927044952100772,2,target,strong_trend,directional,no_shock,normal,4.229592287963185,49.09196155032869,5.9432210135312555,33.05916688776869,aligned,aligned,aligned,False,2275.4067045221864,2274.7527038791923,-5.380725145286306,binance,1.666159174649956,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,2278.68,2237.9700000000007,2026-05-15 05:30:00+00:00,0.00416539793662489,0.0025,0
BNBUSDT,context_change,15,2026-05-18 04:00:00+00:00,short,asia,644.82,648.68,637.1000000000003,0.5986166682174715,1.197233336434943,2.0,2.0,0.10023108808290415,0.3341036269430139,1.899768911917096,1.6658963730569862,2.2538860103627645,-0.24352331606216715,41,target,strong_trend,directional,no_shock,normal,3.5269681742043435,62.31697824652504,14.639865996649919,22.546063651591332,aligned,aligned,aligned,False,645.9040252092072,646.7641972407105,-1.372910857426291,binance,1.6658963730569862,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,648.68,637.1000000000003,2026-05-18 14:15:00+00:00,0.004164740932642466,0.0025,0
BNBUSDT,context_change,15,2026-05-25 05:00:00+00:00,long,asia,660.63,656.23,669.43,0.6660309098890419,1.3320618197780838,2.0,2.0,0.09008590909090955,0.3002863636363652,1.9099140909090904,1.6997136363636347,2.031818181818205,-0.24090909090907975,29,target,weak_or_range,range,no_shock,normal,2.660800703915572,16.773128372296494,22.30532336119647,17.597888253410165,aligned,aligned,aligned,False,658.6393210422775,658.0331902193417,0.7118993391895856,binance,1.6997136363636347,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,656.23,669.43,2026-05-25 12:15:00+00:00,0.0042492840909090866,0.0025,0
DOGEUSDT,context_change,15,2026-05-26 00:30:00+00:00,short,asia,0.10118,0.10225,0.09904000000000003,1.0575212492587345,2.115042498517469,2.0,-1.0,0.05673644859813149,0.189121495327105,-1.0567364485981314,-1.189121495327105,0.7476635514018862,-1.2523364485981396,40,stop,strong_trend,directional,no_shock,normal,3.9904988123515803,83.19344211446287,7.125890736342026,28.028503562945808,aligned,aligned,flat,False,0.10158315141964659,0.10215454890149472,-0.0002494298498515596,binance,-1.189121495327105,True,stop,fixed_2r,hold_to_target_stop_or_expiry,context_change,0.10225,0.09904000000000003,2026-05-26 10:30:00+00:00,-0.0029728037383177624,0.0025,0
BTCUSDT,context_change,15,2026-05-28 00:00:00+00:00,short,asia,74409.6,75391.0,72446.80000000002,1.3189158388164888,2.6378316776329775,2.0,0.0,0.04549190951701678,0.15163969839005595,-0.04549190951701678,-0.15163969839005595,1.8887303851640684,-0.15865090686773795,96,expiry,trend,directional,no_shock,normal,4.8194246072230404,34.735018060940924,7.4416299880492085,36.46777625557502,aligned,flat,aligned,False,74453.36666666667,74665.78736020671,-176.52699527978257,binance,-0.15163969839005595,False,expiry,fixed_2r,hold_to_target_stop_or_expiry,context_change,75391.0,72446.80000000002,2026-05-29 00:00:00+00:00,-0.00037909924597513987,0.0025,0
SOLUSDT,context_change,15,2026-05-28 03:00:00+00:00,short,asia,81.9,82.71,80.28000000000003,0.9890109890109744,1.9780219780219488,2.0,2.0,0.060666666666667556,0.20222222222222522,1.9393333333333325,1.7977777777777748,2.4567901234568374,-0.07407407407406043,4,target,strong_trend,directional,no_shock,normal,2.7871853546910508,48.45999676883296,7.322654462242424,17.391304347826242,aligned,aligned,aligned,False,82.23932649680923,82.43692691910191,-0.2175332533809211,binance,1.7977777777777748,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,82.71,80.28000000000003,2026-05-28 04:00:00+00:00,0.004494444444444437,0.0025,1
ETHUSDT,context_change,15,2026-06-02 06:15:00+00:00,short,asia,1984.05,2005.92,1940.3099999999997,1.1022907688818386,2.2045815377636773,2.0,2.0,0.0544320987654318,0.18144032921810602,1.9455679012345681,1.818559670781894,2.7457704618198275,-0.2560585276634708,32,target,transition,transition,no_shock,normal,4.840566633582979,24.35220862052026,10.520617161418448,24.704502391049214,aligned,aligned,aligned,False,1989.1709663867339,1992.648600150017,-4.112326377587124,binance,1.818559670781894,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,2005.92,1940.3099999999997,2026-06-02 14:15:00+00:00,0.004546399176954735,0.0025,0
SOLUSDT,context_change,15,2026-06-03 01:30:00+00:00,short,asia,74.14,76.03,70.36,2.549231184246022,5.098462368492044,2.0,2.0,0.02353650793650793,0.07845502645502643,1.976463492063492,1.9215449735449737,2.05291005291005,-0.8095238095238099,92,target,strong_trend,directional,no_shock,normal,4.75631951466128,48.89713550717447,11.830131445904989,33.67037411526783,aligned,aligned,aligned,False,74.64307697773924,74.84214400153138,-0.09900793437495281,binance,1.9215449735449737,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,76.03,70.36,2026-06-04 00:30:00+00:00,0.004803862433862435,0.0025,0
XRPUSDT,context_change,15,2026-06-03 01:30:00+00:00,short,asia,1.2196,1.23,1.1926,0.8527386028205941,2.2138406034765428,2.5961538461538467,2.5961538461538467,0.0703615384615387,0.2345384615384623,2.525792307692308,2.3616153846153844,2.9807692307692326,-0.6730769230769152,9,target,trend,directional,no_shock,normal,4.224980605120233,30.890971940974925,15.903801396431284,25.756400310317947,aligned,flat,opposed,False,1.2218746140626076,1.2204311079267445,0.0024982102996429223,binance,2.3616153846153844,False,target,fixed_2.59615r,hold_to_target_stop_or_expiry,context_change,1.23,1.1926,2026-06-03 03:45:00+00:00,0.0059040384615384614,0.0025,1
BNBUSDT,context_change,15,2026-06-04 00:00:00+00:00,short,asia,624.16,629.3,613.88,0.8235067931299646,1.647013586259929,2.0,2.0,0.07285914396887178,0.2428638132295726,1.9271408560311283,1.7571361867704274,2.2120622568093453,-0.14785992217898694,2,target,weak_or_range,range,no_shock,normal,3.886896551724089,14.66770882956691,23.073891625615452,28.847290640394093,aligned,flat,aligned,False,623.2933333333335,625.6683007538591,-1.6843206932385328,binance,1.7571361867704274,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,629.3,613.88,2026-06-04 00:30:00+00:00,0.004392840466926068,0.0025,1
DOGEUSDT,context_change,15,2026-06-04 00:00:00+00:00,short,asia,0.0917,0.09234,0.09042,0.6979280261723028,1.3958560523446055,2.0,2.0,0.08596874999999977,0.2865624999999993,1.9140312500000003,1.7134375000000008,2.921875000000009,-0.15625000000000405,1,target,trend,directional,no_shock,normal,3.9979079497907954,25.130686305404566,18.41004184100419,26.046025104602613,aligned,flat,flat,False,0.09162333333333333,0.09200983692895957,-0.0002983125434991296,binance,1.7134375000000008,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,0.09234,0.09042,2026-06-04 00:15:00+00:00,0.004283593750000002,0.0025,2
BNBUSDT,context_change,15,2026-06-04 04:45:00+00:00,short,asia,614.97,621.74,601.4300000000001,1.1008667089451487,2.2017334178902974,2.0,2.0,0.0545025110782867,0.18167503692762235,1.9454974889217134,1.8183249630723777,2.0457902511078374,-0.0,2,target,strong_trend,directional,no_shock,expanded,5.318851074100888,47.900180951031075,22.411296162201328,34.021240646874254,aligned,opposed,opposed,False,610.2087915590076,616.3889230644852,0.970676279901113,binance,1.8183249630723777,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,621.74,601.4300000000001,2026-06-04 05:15:00+00:00,0.004545812407680944,0.0025,0
SOLUSDT,context_change,15,2026-06-04 04:45:00+00:00,short,asia,70.85,71.74,66.59,1.2561750176429085,6.012702893436826,4.786516853932571,4.786516853932571,0.04776404494382019,0.15921348314606731,4.7387528089887505,4.627303370786503,4.988764044943815,-0.3707865168539464,93,target,strong_trend,directional,no_shock,expanded,5.731319554848984,48.43523388478717,24.324324324324454,33.624801271860285,aligned,opposed,opposed,False,69.70476386655642,70.88656009434861,0.21052569679920907,binance,4.627303370786503,False,target,fixed_4.78652r,hold_to_target_stop_or_expiry,context_change,71.74,66.59,2026-06-05 04:00:00+00:00,0.011568258426966259,0.0025,1
DOGEUSDT,context_change,15,2026-06-04 05:00:00+00:00,short,asia,0.08987,0.09155,0.08651,1.8693668632469134,3.7387337264938267,2.0,2.0,0.032096428571428554,0.10698809523809519,1.9679035714285715,1.8930119047619047,2.1964285714285694,-0.6309523809523755,86,target,strong_trend,directional,no_shock,expanded,5.908629441624349,52.10567869797958,21.46482958665695,29.36910804931097,aligned,flat,flat,False,0.0895350052444835,0.09063288122612793,0.00010359038263660358,binance,1.8930119047619047,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,0.09155,0.08651,2026-06-05 02:30:00+00:00,0.004732529761904762,0.0025,2
XRPUSDT,context_change,15,2026-06-04 06:45:00+00:00,short,asia,1.1887,1.1997,1.1667000000000003,0.9253806679565827,1.8507613359131654,2.0,2.0,0.06483818181818242,0.21612727272727475,1.9351618181818175,1.7838727272727253,2.5181818181818465,-0.07272727272726538,5,target,weak_or_range,range,no_shock,normal,4.017825311942949,13.286953650062705,18.89483065953639,21.212121212120998,aligned,opposed,aligned,False,1.182707074441448,1.1940830752887759,-0.0012424812945508457,binance,1.7838727272727253,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,1.1997,1.1667000000000003,2026-06-04 08:00:00+00:00,0.004459681818181813,0.0025,2
ETHUSDT,context_change,15,2026-06-05 00:45:00+00:00,short,asia,1758.53,1776.22,1723.1499999999999,1.0059538364429412,2.0119076728858825,2.0,2.0,0.05964488411531921,0.19881628038439733,1.9403551158846808,1.8011837196156026,2.1068400226116375,-0.2866026003391702,9,target,trend,directional,no_shock,normal,2.88497952058016,30.78086598429834,11.616195528100484,29.685086953602706,aligned,aligned,aligned,False,1766.7583041947626,1766.9748972053878,-0.5907161928614642,binance,1.8011837196156026,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,1776.22,1723.1499999999999,2026-06-05 03:00:00+00:00,0.004502959299039007,0.0025,2
SOLUSDT,context_change,15,2026-06-05 04:30:00+00:00,short,asia,67.18,68.78,63.98000000000002,2.3816612086930546,4.763322417386109,2.0,2.0,0.025192500000000093,0.0839750000000003,1.9748074999999998,1.9160249999999996,2.1500000000000106,-0.5437499999999958,7,target,transition,transition,no_shock,normal,4.032608695652181,24.67984384329144,18.043478260869524,23.80434782608677,aligned,aligned,aligned,False,67.73051207343252,67.78000919774036,-0.2916546153124955,binance,1.9160249999999996,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,68.78,63.98000000000002,2026-06-05 06:15:00+00:00,0.004790062499999999,0.0025,0
BTCUSDT,context_change,15,2026-06-06 01:30:00+00:00,short,asia,61025.0,61500.0,60075.0,0.7783695206882425,1.556739041376485,2.0,2.0,0.07708421052631578,0.25694736842105265,1.9229157894736841,1.7430526315789474,2.049894736842099,-0.29368421052631577,10,target,trend,directional,no_shock,normal,3.8165690253622517,31.905323103446484,16.737984610016355,30.956272612073178,aligned,flat,opposed,False,61232.087017545826,61153.3668055663,2.9470915337078623,binance,1.7430526315789474,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,61500.0,60075.0,2026-06-06 04:00:00+00:00,0.004357631578947369,0.0025,0
XRPUSDT,context_change,15,2026-06-06 01:30:00+00:00,short,asia,1.1034,1.1136,1.083,0.9244154431756378,1.8488308863512757,2.0,2.0,0.06490588235294126,0.2163529411764709,1.9350941176470586,1.7836470588235291,2.0098039215686265,-0.3137254901960878,8,target,transition,transition,no_shock,normal,3.4730354391371367,21.596352756352196,19.183359013867438,29.275808936825758,aligned,flat,opposed,False,1.105854111229175,1.1046594281630029,0.0014377265122047511,binance,1.7836470588235291,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,1.1136,1.083,2026-06-06 03:30:00+00:00,0.004459117647058823,0.0025,1
BNBUSDT,context_change,15,2026-06-06 04:00:00+00:00,short,asia,567.54,579.46,543.6999999999998,2.1002924903971656,4.200584980794331,2.0,-1.0,0.02856744966442935,0.09522483221476451,-1.0285674496644293,-1.0952248322147644,0.6325503355704629,-1.0293624161073747,8,stop,transition,transition,no_shock,normal,3.2602267126663387,18.19926024106202,11.927057663874276,19.196648595367506,aligned,aligned,aligned,False,575.2867702098475,574.7302331293643,-1.4382912278082358,binance,-1.0952248322147644,True,stop,fixed_2r,hold_to_target_stop_or_expiry,context_change,579.46,543.6999999999998,2026-06-06 06:00:00+00:00,-0.002738062080536911,0.0025,0
XRPUSDT,context_change,15,2026-06-06 06:45:00+00:00,short,asia,1.0821,1.0908,1.049,0.803992237316323,3.0588670178357016,3.8045977011494707,-1.0,0.07462758620689716,0.2487586206896572,-1.0746275862068972,-1.2487586206896573,0.13793103448277005,-1.4022988505747227,1,stop,trend,directional,no_shock,normal,4.058409951325041,35.633358342649395,24.175229853975186,26.06814494321264,aligned,flat,opposed,False,1.082498633096501,1.0855708957225243,0.0026681634524419184,binance,-1.2487586206896573,True,stop,fixed_3.8046r,hold_to_target_stop_or_expiry,context_change,1.0908,1.049,2026-06-06 07:00:00+00:00,-0.0031218965517241432,0.0025,0
SOLUSDT,context_change,15,2026-06-06 06:45:00+00:00,short,asia,62.17,63.31,59.89,1.8336818401158121,3.6673636802316243,2.0,-1.0,0.03272105263157893,0.10907017543859644,-1.0327210526315789,-1.1090701754385965,0.13157894736841974,-1.1052631578947345,6,stop,strong_trend,directional,no_shock,normal,4.47078189300411,53.79618588908244,19.17695473251028,26.33744855967081,aligned,flat,opposed,False,62.31213351611136,62.57707351733969,0.03848254692893249,binance,-1.1090701754385965,True,stop,fixed_2r,hold_to_target_stop_or_expiry,context_change,63.31,59.89,2026-06-06 08:15:00+00:00,-0.002772675438596491,0.0025,1
DOGEUSDT,context_change,15,2026-06-06 06:45:00+00:00,short,asia,0.08033,0.08148,0.07761,1.431594671978088,3.386032615461223,2.3652173913043515,-1.0,0.041911304347826146,0.13970434782608718,-1.041911304347826,-1.139704347826087,0.12173913043478386,-1.0086956521739217,2,stop,strong_trend,directional,no_shock,normal,4.0291777188328854,44.95333833357305,20.358090185676403,24.867374005304953,aligned,flat,flat,False,0.08013445313910986,0.08054679393137097,0.00011698713695867946,binance,-1.139704347826087,True,stop,fixed_2.36522r,hold_to_target_stop_or_expiry,context_change,0.08148,0.07761,2026-06-06 07:15:00+00:00,-0.0028492608695652177,0.0025,2
XRPUSDT,context_change,15,2026-06-23 02:00:00+00:00,short,asia,1.1262,1.1333,1.1120000000000003,0.6304386432249941,1.2608772864499882,2.0,2.0,0.09517183098591704,0.31723943661972354,1.904828169014083,1.6827605633802765,2.098591549295828,-0.5352112676056149,16,target,trend,directional,no_shock,normal,3.2650176678445066,27.766089589763386,11.837455830389008,19.787985865724245,aligned,aligned,flat,False,1.1286009055954014,1.1294556272463245,-0.0006771929901536744,binance,1.6827605633802765,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,1.1333,1.1120000000000003,2026-06-23 06:00:00+00:00,0.0042069014084506915,0.0025,0
SOLUSDT,context_change,15,2026-06-25 03:00:00+00:00,short,asia,67.56,67.97,66.74000000000001,0.6068679692125467,1.2137359384250934,2.0,-1.0,0.09886829268292764,0.3295609756097589,-1.0988682926829276,-1.3295609756097588,0.3658536585366023,-2.26829268292683,7,stop,transition,transition,no_shock,normal,3.311053984575841,24.46355317894933,10.28277634961454,21.07969151670933,aligned,aligned,opposed,False,67.75522394543675,67.65877455332551,0.003060147449232886,binance,-1.3295609756097588,True,stop,fixed_2r,hold_to_target_stop_or_expiry,context_change,67.97,66.74000000000001,2026-06-25 04:45:00+00:00,-0.0033239024390243972,0.0025,0
DOGEUSDT,context_change,15,2026-06-25 04:00:00+00:00,short,asia,0.07596,0.07642,0.07504,0.605581885202741,1.211163770405482,2.0,-1.0,0.09907826086956477,0.3302608695652159,-1.0990782608695648,-1.3302608695652158,0.45652173913043675,-1.7391304347825904,3,stop,trend,directional,no_shock,normal,2.382089552238826,39.38198075200118,5.970149253731554,13.731343283581829,aligned,aligned,flat,False,0.07615293039169398,0.07599287016511426,-9.325645039526265e-07,binance,-1.3302608695652158,True,stop,fixed_2r,hold_to_target_stop_or_expiry,context_change,0.07642,0.07504,2026-06-25 04:45:00+00:00,-0.0033256521739130395,0.0025,1
ETHUSDT,context_change,15,2026-06-26 02:00:00+00:00,short,asia,1521.48,1579.0,1406.44,3.7805294844493504,7.561058968898701,2.0,-1.0,0.015870792767732966,0.05290264255910989,-1.015870792767733,-1.05290264255911,0.18445757997218587,-1.0413769123783052,21,stop,trend,directional,no_shock,normal,4.37757661686116,28.065807686688483,8.256080270476263,22.63060311920595,aligned,aligned,aligned,False,1546.18995464486,1562.0223090403206,-7.157235092206292,binance,-1.05290264255911,True,stop,fixed_2r,hold_to_target_stop_or_expiry,context_change,1579.0,1406.44,2026-06-26 07:15:00+00:00,-0.002632256606397775,0.0025,0
SOLUSDT,context_change,15,2026-07-02 01:00:00+00:00,long,asia,77.58,76.85,79.04,0.9409641660221757,1.8819283320443514,2.0,2.0,0.06376438356164348,0.2125479452054783,1.9362356164383565,1.7874520547945216,3.013698630136974,-0.10958904109588748,34,target,trend,directional,no_shock,normal,4.8614357262103605,30.757578620881308,25.375626043405983,23.706176961602843,aligned,aligned,opposed,False,77.24582056684037,77.45883510092717,-0.12504261746704515,binance,1.7874520547945216,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,76.85,79.04,2026-07-02 09:30:00+00:00,0.004468630136986305,0.0025,0
SOLUSDT,context_change,15,2026-07-04 04:00:00+00:00,long,asia,82.9,82.12,84.46000000000001,0.9408926417370339,1.8817852834740678,2.0,-1.0,0.06376923076923068,0.21256410256410227,-1.0637692307692306,-1.2125641025641023,1.3589743589743417,-1.3974358974358998,20,stop,weak_or_range,range,no_shock,normal,3.792405063291126,14.848833421175799,22.784810126582133,17.46835443037974,aligned,aligned,aligned,False,82.31493074839281,82.33374313663228,0.16813347765462083,binance,-1.2125641025641023,True,stop,fixed_2r,hold_to_target_stop_or_expiry,context_change,82.12,84.46000000000001,2026-07-04 09:00:00+00:00,-0.003031410256410256,0.0025,0
BNBUSDT,context_change,15,2026-07-06 00:30:00+00:00,long,asia,591.04,585.88,601.3599999999999,0.873037357877634,1.746074715755268,2.0,-1.0,0.06872558139534925,0.22908527131783088,-1.0687255813953493,-1.2290852713178309,0.4922480620155219,-1.0426356589147343,8,stop,weak_or_range,range,no_shock,normal,3.52661596958175,17.813501203191006,23.54245880861858,18.694550063371185,aligned,aligned,aligned,False,589.6393732802359,589.8102538811615,0.10457630301186782,binance,-1.2290852713178309,True,stop,fixed_2r,hold_to_target_stop_or_expiry,context_change,585.88,601.3599999999999,2026-07-06 02:30:00+00:00,-0.0030727131782945774,0.0025,0
DOGEUSDT,context_change,15,2026-07-06 00:45:00+00:00,long,asia,0.07808,0.07717,0.07989999999999998,1.1654713114754025,2.330942622950805,2.0,-1.0,0.051481318681319006,0.1716043956043967,-1.051481318681319,-1.1716043956043967,0.17582417582418505,-1.0109890109890067,10,stop,trend,directional,no_shock,normal,3.768479776847982,37.9873652541911,32.21757322175743,19.38633193863304,aligned,aligned,flat,False,0.07766644507539788,0.07777717446066237,-1.4517979978992401e-05,binance,-1.1716043956043967,True,stop,fixed_2r,hold_to_target_stop_or_expiry,context_change,0.07717,0.07989999999999998,2026-07-06 03:15:00+00:00,-0.0029290109890109917,0.0025,1
DOGEUSDT,context_change,15,2026-07-08 00:00:00+00:00,short,asia,0.07426,0.07469,0.0734,0.5790465930514406,1.1580931861028811,2.0,2.0,0.10361860465116284,0.3453953488372095,1.896381395348837,1.6546046511627905,3.5348837209302513,-0.3953488372092783,6,target,strong_trend,directional,no_shock,normal,4.413793103448186,43.38439345302695,17.980295566502452,32.01970443349704,aligned,flat,flat,False,0.07423666666666667,0.07439687701856422,-6.022678860366504e-05,binance,1.6546046511627905,False,target,fixed_2r,hold_to_target_stop_or_expiry,context_change,0.07469,0.0734,2026-07-08 01:30:00+00:00,0.004136511627906976,0.0025,0
